To Author,Tweet_ID,Created_at,Tweet
saylor,1516131056470089730,2022-04-18 19:06:26+00:00,"@saylor @saifedean I see #Bitcoin   as ultimately bcoming a reserve currency for banks, playing much the same role as gold did in the early days of banking. So i advise you buy &amp; trade for the future,i personally trade with signals from ( @Cryptypedro)&amp; I've accumulated over 5 BTC"
saylor,1516130732288221191,2022-04-18 19:05:09+00:00,"@saylor @dergigi I see #Bitcoin   as ultimately bcoming a reserve currency for banks, playing much the same role as gold did in the early days of banking. So i advise you buy &amp; trade for the future,i personally trade with signals from ( @Cryptypedro)&amp; I've accumulated over 5 BTC"
saylor,1516130377190019077,2022-04-18 19:03:44+00:00,@saylor bitcoin above 25K is a rip off and too expensive
saylor,1516130106699399176,2022-04-18 19:02:40+00:00,@saylor True statement.  I was against it until I started to listen to your interviews explaining how it works.  I bought #Bitcoin last week and I bought some more today.
saylor,1516129122292011009,2022-04-18 18:58:45+00:00,"@saylor @dergigi I saw several people testifying of making so much money with the help of @Anthony_angela1 on Bitcoin trade and I decided to give a try and now I'm glad now He helped me and my colleagues to make $5,950 in one week, thank you for transparency and trust."
saylor,1516128686898126850,2022-04-18 18:57:01+00:00,@saylor Buying bitcoin is like that old boat joke. HONK HONK! https://t.co/l29Ipen1ai
saylor,1516128078166216713,2022-04-18 18:54:36+00:00,"@saylor you buying the dip again or no?? Bears just can’t keep it below 40k for long, will we see 50k in April 🧐#bitcoin #crypto https://t.co/mjZFrXCHtC"
saylor,1516127561687855105,2022-04-18 18:52:33+00:00,"@saylor I was never against #BTC since the first time I invested in it, I made a profit.🔥

I thought @sharkracecom was just the usual #NFTcollectibles too, but knowing its great #Utilities, good graphics, max ROI and fun, I've decided to give it a try!🦈

https://t.co/fVXIGGF03Z

#P2E"
saylor,1516126534578360337,2022-04-18 18:48:28+00:00,@saylor Dont tweet anything while btc pumping la mk
saylor,1516123898290528259,2022-04-18 18:38:00+00:00,@saylor @dergigi Thank for my btc bonus. Musk love https://t.co/oQERVTBm6Z
saylor,1516123021035065349,2022-04-18 18:34:31+00:00,"@saylor Education is key. As a start up we are enthusiastically educating the world Michael 
#Bitcoin"
saylor,1516122852830896129,2022-04-18 18:33:50+00:00,"@saylor Here is my #voice response, advice for the #twittERs office..add a voice response feature like whats app...and stop playing games with how much people are allowed to upload, you are restricting accounts with out #Blue...-#AZUL #Bitcoin #facts #REAL as it gets...and lets rock... https://t.co/68JcUJXNB5"
saylor,1516122312591831045,2022-04-18 18:31:42+00:00,"@saylor Very true. I first heard of it in 2013 and dismissed it as a fad. Then by 2016 after a few years of looking at it I realized I was wrong and made it my savings. Has changed me and my families lives. #Bitcoin is not a get rich scheme, it’s an opt out of inflation opportunity"
saylor,1516122247597109255,2022-04-18 18:31:26+00:00,"@saylor We don't  buy bitcoin
We earn bitcoin From Mining 
I'm ready to show 10 lucky people on how to earn 0.1BTC ($4,100) and more daily!
No referral 
No withdrawal fees
If interested, kindly send a DM,!"
