To Author,Tweet_ID,Created_at,Tweet
Nebraskangooner,1516049311230046209,2022-04-18 13:41:37+00:00,@Nebraskangooner Thankâ€™s for my btc bonus. Musk love https://t.co/NwdGujgEXl
Nebraskangooner,1516047406529458179,2022-04-18 13:34:03+00:00,@Nebraskangooner Thankâ€™s for my btc bonus. Musk love https://t.co/GhWL3oqKdL
Nebraskangooner,1516031181254381571,2022-04-18 12:29:34+00:00,"@Nebraskangooner #btc back above $39.3k.
Way oversold on the 1-4 hrs and daily.
$41k coming.
🚨buy $skl before it’s too late."
Nebraskangooner,1515956719872053249,2022-04-18 07:33:41+00:00,"@Nebraskangooner Best Community Token #SHINJA 

#ShibnobiArmy #DOJOSWAP #binance #Bitcoin #Ceek #RACA #Ethereum #AVAX #Solana #kripto #Huobi #KuCoin #NFT #shiba #SHINJA2022 #Ripple #dogecoin #Metaverse"
Nebraskangooner,1515940736574935041,2022-04-18 06:30:11+00:00,"@Nebraskangooner Hey Bro!!

Check out https://t.co/fKRxU39hj9 now!

This is the future right now! You'll be glad you did.

#Bullish #CoinScan #BTC #ETH https://t.co/eJHNjlVFEn"
Nebraskangooner,1515912164191703045,2022-04-18 04:36:38+00:00,@Nebraskangooner @RehRull Thankâ€™s for my btc bonus. Musk love https://t.co/nrd6Xf3fXH
Nebraskangooner,1515911363645816835,2022-04-18 04:33:28+00:00,@Nebraskangooner @rishtheswish_ Thankâ€™s for my btc bonus. Musk love https://t.co/vrzqztBI7r
Nebraskangooner,1515906341000331265,2022-04-18 04:13:30+00:00,@Nebraskangooner Thankâ€™s for my btc bonus. Musk love https://t.co/tQeelp7H9x
Nebraskangooner,1515900644414169089,2022-04-18 03:50:52+00:00,"@Nebraskangooner Gm😊 Smiley Green Week 😍
Think +🍀

#love BTC &amp; CPOS🤝 💙☮️
350.000.000 (35 %) Cpos burned up to now...💥🔥
Genius Crypto Payment Solutions!
+ Staking &amp; @okx soon🤗 @Cposcloud  @cposcloudturkey @arikanberkan @MuratBarikli  @sinembym @Ibrahim38447382 https://t.co/we3XKU89Ph"
Nebraskangooner,1515897312610037764,2022-04-18 03:37:37+00:00,"@Nebraskangooner We are experiencing a long DIP. It is an opportunity for you to make new market entries. I am still bullish on #bitcoin #ethereum and #doge.

I recommend you to follow an experts like @Candicestewartt to get daily #BTC analysis. I have earned and learnt a lot with her prediction."
Nebraskangooner,1515890118086832130,2022-04-18 03:09:02+00:00,@Nebraskangooner @MichaelXBT Thankâ€™s for my btc bonus. Musk love https://t.co/19SPhLSCTA
Nebraskangooner,1515873253562060808,2022-04-18 02:02:01+00:00,@Nebraskangooner I'm starting to think nfts are a fake way to get people off bitcoin. The rich are trying to make it seem millions can be made by trading nfts so people will migrate to these instead of btc. What value does nfts bring?
Nebraskangooner,1515871532756750341,2022-04-18 01:55:11+00:00,@Nebraskangooner Thankâ€™s for my btc bonus. Musk love https://t.co/NDxTyvViyu
